product_id,rating,review_text,review_date
P394639,5,"Perfect plumping, lightweight hydration, amazing coverage. Just a small amount perfectly hydrates and refreshes my somewhat normal skin. Because of its gel properties, it works best under makeup when you apply it and give it a few minutes to soak in. Love the glow it leaves!",2015-10-25
P302103,5,"FAVORITE! This is my favorite product. Even with a little mascara and this tinted balm I feel presentable. Really pretty natural pink that gives a soft glow. Smooth application, never sticky or tacky. Love this brand...although a bit pricey and will melt in the heat (be warned!!!)!",2018-07-10
P218700,1,"I used one drop on my forearm and I started having welps, an allergic reaction from neck to legs a couple of hours later. It sits on the skin, does not get absorbed, it feels heavy. I am just thankful that I did not put it on my face. I have sensitive skin. Needless to say, I gave it away to someone who uses this argan oil.",2014-08-27
P456207,5,"it is a light weight moisturizer. absorbs good into the skin. I was concerned about the smell at first which is quite intense, and I didn’t want to break out, but it didn’t. it works well under my makeup. I have been alternating between this one and my aquabomb.",2020-03-05
P478030,1,I’m sorry but this does absolutely nothing but apply a layer of grease and shift around some makeup. I wanted to love this. But after using it for several weeks I learned that it does not completely remove the makeup. It leaves a layer of grease behind that might be bad for oily skin (I have dry skin). I rather just use my Josie Maran facial cleanser. It actually works.,2022-01-15
P126301,5,"This melts your makeup off your face. I love how the product with small circles you get everything from eyeshadow, mascara, glitter, and anything else you can think of, off your face. The smell is not potent but it smells faintly like paint to me, could simply be my sense of smell.",2022-04-05
P411540,5,This product is life changing. I have never been comfortable going without makeup and with this I feel beautiful without makeup on.,2018-06-30
P126301,5,"If you’re on the fence, get it. It is a lovely cleanser that gets every trace of makeup off.",2015-12-01
P394624,5,This is a must for anyone with dry skin. I have used both this and the aqua bomb and while the aqua bomb is nice it is not as hydrating as this one. It makes makeup go on nicely and helps keep my skin looking refreshed even when I don’t wear makeup this is currently my second one and I have yet to find anything that compares to it.,2018-01-14
P126301,5,"I got a sample size of this in a Clinique sample set and was really surprised at how much I liked it. I was just going to use it because I had it, but now I think I’m going to buy the full size bottle! I have sensitive skin and find that a lot of makeup removers irritate around my eyes, but this one didn’t at all. It also didn’t leave oily residue.",2018-03-08
P12573,1,"I was looking for a clear moisturizing clear lip balm, and after seeing the rave reviews I was excited to buy this. I purchased this in Shea Butter and Vitamin E. Unfortunately it had a weird chemical smell (not the good kind) and I didn’t feel comfortable leaving it on my lips. It definitely didn’t smell like shea butter. Maybe the other scents are better.",2020-06-22
P392246,4,"I love this serum as it has helped with the texture of my skin as well as minimized breakouts. Only con is the price, although it does last a very long time. I’ve been using for over a year and am only on my second bottle. I use one pump every night.",2017-03-11
P450271,5,Such an amazing product! It removes the mascara on my lashes so easily.,2020-11-21
P232903,1,"Didn’t help me after a month of use, and I hated the fact that I looked like I had poison ivy every time I went to bed!",2011-01-18
P232915,5,"Okay, I don’t know what kind of magical wizard is making this stuff, but my skin has never felt so happy. I have drawers and cabinets full of skin products that have never come close to doing what this stuff did for me in 2 minutes. I have combo skin with congestion, dullness, and large pores as my main issues. After washing this off for the first time my skin felt baby smooth... but 5 minutes later the magic happened. When I looked at my skin it was like I could actually SEE it for the first time. My pores were smaller and any blackheads/congestion I had were obvious and therefore easily removed. I was freaking GLOWING! I’ve never glown before! Also, as someone with ADHD, skincare has been tough for me my whole life because getting myself to do routine, everyday tasks without immediate rewards feel like torture. A lot of skincare takes time and consistency -- the very two things I struggle with. Getting immediate results like this is a game changer for me. It’s motivating and exciting and I WANT to do my skincare routine every night. I will be penniless because now I want to buy all the other products...but at least I’ll be glowing.",2019-06-18
P454794,5,This product is amazing! I got it as a sample and the first use had me sold. I use this as my morning moisturizers and it leaves my skin smooth and beautiful without the heaviness/oiliness that a lot of moisturizers do.,2020-07-28
